week,actors,cumulative
127,"[{'name': '@CNN', 'frequency': 14}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 5}, {'name': '@BretBaier', 'frequency': 4}, {'name': '@AnnCoulter', 'frequency': 3}, {'name': '@marklevinshow', 'frequency': 2}, {'name': '@foxnews', 'frequency': 1}, {'name': '@thehill', 'frequency': 1}, {'name': '@FaceTheNation', 'frequency': 2}, {'name': '@DRUDGE', 'frequency': 1}, {'name': '@GOP', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 68}, {'name': '@marcorubio', 'frequency': 1}, {'name': '@ABC', 'frequency': 1}, {'name': '@TODAYshow', 'frequency': 1}, {'name': '@nypost', 'frequency': 1}, {'name': '@', 'frequency': 112}, {'name': '@IvankaTrump', 'frequency': 1}, {'name': '@Morning', 'frequency': 1}, {'name': '@chucktodd', 'frequency': 2}, {'name': '@DanScavino', 'frequency': 2}, {'name': '@FoxNewsSunday', 'frequency': 1}, {'name': '@nbcsnl', 'frequency': 2}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 1}, {'name': '@donlemon', 'frequency': 1}, {'name': '@Trump', 'frequency': 1}, {'name': '@meetthepress', 'frequency': 3}, {'name': '@ThisWeekABC', 'frequency': 2}, {'name': '@GStephanopoulos', 'frequency': 2}, {'name': '@EWErickson', 'frequency': 3}, {'name': '@J', 'frequency': 7}, {'name': '@politico', 'frequency': 2}, {'name': '@The', 'frequency': 5}, {'name': '@David', 'frequency': 1}, {'name': '@CNNPolitics', 'frequency': 2}, {'name': '@stuartpstevens', 'frequency': 5}, {'name': '@Forbes', 'frequency': 1}, {'name': '@rushlimbaugh', 'frequency': 1}, {'name': '@bdean1468', 'frequency': 1}, {'name': '@stephenfhayes', 'frequency': 1}, {'name': '@club4growth', 'frequency': 1}, {'name': '@nbc', 'frequency': 2}, {'name': '@Chris', 'frequency': 1}]",274
128,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@CNN', 'frequency': 10}, {'name': '@seanhannity', 'frequency': 4}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@SeanHannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 9}, {'name': '@NRA', 'frequency': 1}, {'name': '@IngrahamAngle', 'frequency': 1}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@EricTrump', 'frequency': 3}, {'name': '@TeamCavuto', 'frequency': 1}, {'name': '@foxnews', 'frequency': 1}, {'name': '@60Minutes', 'frequency': 2}, {'name': '@GOP', 'frequency': 3}, {'name': '@realDonaldTrump', 'frequency': 63}, {'name': '@marcorubio', 'frequency': 1}, {'name': '@TODAYshow', 'frequency': 1}, {'name': '@mike', 'frequency': 1}, {'name': '@', 'frequency': 101}, {'name': '@IvankaTrump', 'frequency': 2}, {'name': '@Morning', 'frequency': 1}, {'name': '@oreillyfactor', 'frequency': 1}, {'name': '@VanityFair', 'frequency': 1}, {'name': '@nbcsnl', 'frequency': 1}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@CNBC', 'frequency': 3}, {'name': '@morningmika', 'frequency': 1}, {'name': '@Trump', 'frequency': 1}, {'name': '@JoeNBC', 'frequency': 1}, {'name': '@greta', 'frequency': 2}, {'name': '@KarlRove', 'frequency': 1}, {'name': '@andersoncooper', 'frequency': 1}, {'name': '@J', 'frequency': 14}, {'name': '@The', 'frequency': 1}, {'name': '@davidaxelrod', 'frequency': 1}, {'name': '@JebBush', 'frequency': 6}, {'name': '@CNNPolitics', 'frequency': 7}, {'name': '@DNorrell', 'frequency': 1}, {'name': '@BackOnTrackUSA', 'frequency': 1}, {'name': '@nbc', 'frequency': 1}]",256
129,"[{'name': '@CNN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 6}, {'name': '@FoxNews', 'frequency': 26}, {'name': '@MittRomney', 'frequency': 4}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@AnnCoulter', 'frequency': 6}, {'name': '@realDonaldTrump', 'frequency': 55}, {'name': '@ABC', 'frequency': 1}, {'name': '@NBC', 'frequency': 1}, {'name': '@', 'frequency': 108}, {'name': '@FoxNewsSunday', 'frequency': 8}, {'name': '@piersmorgan', 'frequency': 1}, {'name': '@Mike', 'frequency': 1}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 5}, {'name': '@FallonTonight', 'frequency': 1}, {'name': '@Trump', 'frequency': 3}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 2}, {'name': '@J', 'frequency': 14}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@JebBush', 'frequency': 10}, {'name': '@MichaelCohen212', 'frequency': 2}, {'name': '@TrumpToronto', 'frequency': 1}, {'name': '@pennjillette', 'frequency': 1}]",261
130,"[{'name': '@OANN', 'frequency': 6}, {'name': '@CNN', 'frequency': 12}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 5}, {'name': '@FoxBusiness', 'frequency': 1}, {'name': '@ByronYork', 'frequency': 8}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@WSJ', 'frequency': 4}, {'name': '@foxnews', 'frequency': 1}, {'name': '@thehill', 'frequency': 2}, {'name': '@DRUDGE', 'frequency': 3}, {'name': '@realDonaldTrump', 'frequency': 80}, {'name': '@jaketapper', 'frequency': 2}, {'name': '@CBSNews', 'frequency': 13}, {'name': '@ABC', 'frequency': 3}, {'name': '@TODAYshow', 'frequency': 3}, {'name': '@NBC', 'frequency': 1}, {'name': '@SpeakerRyan', 'frequency': 1}, {'name': '@', 'frequency': 163}, {'name': '@Reince', 'frequency': 1}, {'name': '@IvankaTrump', 'frequency': 1}, {'name': '@Morning', 'frequency': 5}, {'name': '@oreillyfactor', 'frequency': 1}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@RealBenCarson', 'frequency': 1}, {'name': '@piersmorgan', 'frequency': 1}, {'name': '@Mike', 'frequency': 2}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 1}, {'name': '@CNBC', 'frequency': 10}, {'name': '@morningmika', 'frequency': 1}, {'name': '@JoeNBC', 'frequency': 1}, {'name': '@andersoncooper', 'frequency': 1}, {'name': '@ThisWeekABC', 'frequency': 1}, {'name': '@GStephanopoulos', 'frequency': 2}, {'name': '@J', 'frequency': 9}, {'name': '@politico', 'frequency': 5}, {'name': '@The', 'frequency': 6}, {'name': '@BornToBeGOP', 'frequency': 2}, {'name': '@JebBush', 'frequency': 2}, {'name': '@CNNPolitics', 'frequency': 1}, {'name': '@TIME', 'frequency': 1}, {'name': '@rushlimbaugh', 'frequency': 2}, {'name': '@Chris', 'frequency': 1}]",370
131,"[{'name': '@OANN', 'frequency': 5}, {'name': '@nytimes', 'frequency': 1}, {'name': '@CNN', 'frequency': 2}, {'name': '@seanhannity', 'frequency': 5}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@SeanHannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 7}, {'name': '@FoxBusiness', 'frequency': 2}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@AnnCoulter', 'frequency': 1}, {'name': '@GOP', 'frequency': 3}, {'name': '@realDonaldTrump', 'frequency': 62}, {'name': '@CBSNews', 'frequency': 1}, {'name': '@kilmeade', 'frequency': 1}, {'name': '@', 'frequency': 118}, {'name': '@Morning', 'frequency': 4}, {'name': '@oreillyfactor', 'frequency': 1}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@RealBenCarson', 'frequency': 1}, {'name': '@nbcsnl', 'frequency': 11}, {'name': '@Mike', 'frequency': 2}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 4}, {'name': '@CNBC', 'frequency': 1}, {'name': '@Trump', 'frequency': 3}, {'name': '@greta', 'frequency': 2}, {'name': '@MarkHalperin', 'frequency': 1}, {'name': '@J', 'frequency': 7}, {'name': '@politico', 'frequency': 2}, {'name': '@The', 'frequency': 2}, {'name': '@BornToBeGOP', 'frequency': 4}, {'name': '@David', 'frequency': 1}, {'name': '@TIME', 'frequency': 1}, {'name': '@rushlimbaugh', 'frequency': 1}, {'name': '@TrumpTowerNY', 'frequency': 1}, {'name': '@nbc', 'frequency': 11}]",273
132,"[{'name': '@CNN', 'frequency': 6}, {'name': '@seanhannity', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 3}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@FoxBusiness', 'frequency': 2}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@WSJ', 'frequency': 8}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@foxnews', 'frequency': 1}, {'name': '@60Minutes', 'frequency': 1}, {'name': '@DRUDGE', 'frequency': 1}, {'name': '@GOP', 'frequency': 2}, {'name': '@realDonaldTrump', 'frequency': 33}, {'name': '@CBSNews', 'frequency': 1}, {'name': '@ABC', 'frequency': 4}, {'name': '@', 'frequency': 90}, {'name': '@Morning', 'frequency': 3}, {'name': '@oreillyfactor', 'frequency': 1}, {'name': '@chucktodd', 'frequency': 1}, {'name': '@DonaldJTrumpJr', 'frequency': 2}, {'name': '@nbcsnl', 'frequency': 7}, {'name': '@piersmorgan', 'frequency': 2}, {'name': '@Mike', 'frequency': 1}, {'name': '@morningmika', 'frequency': 1}, {'name': '@Trump', 'frequency': 1}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 3}, {'name': '@meetthepress', 'frequency': 1}, {'name': '@GStephanopoulos', 'frequency': 2}, {'name': '@J', 'frequency': 3}, {'name': '@BornToBeGOP', 'frequency': 1}, {'name': '@David', 'frequency': 1}, {'name': '@krauthammer', 'frequency': 1}, {'name': '@Forbes', 'frequency': 1}, {'name': '@nbc', 'frequency': 7}, {'name': '@Chris', 'frequency': 2}]",203
133,"[{'name': '@washingtonpost', 'frequency': 1}, {'name': '@CNN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 8}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@marklevinshow', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 30}, {'name': '@ABC', 'frequency': 8}, {'name': '@', 'frequency': 81}, {'name': '@IvankaTrump', 'frequency': 2}, {'name': '@VanityFair', 'frequency': 3}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@kimguilfoyle', 'frequency': 3}, {'name': '@realdonaldtrump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 1}, {'name': '@AP', 'frequency': 2}, {'name': '@ThisWeekABC', 'frequency': 1}, {'name': '@GStephanopoulos', 'frequency': 1}, {'name': '@J', 'frequency': 3}, {'name': '@politico', 'frequency': 1}, {'name': '@The', 'frequency': 2}, {'name': '@BornToBeGOP', 'frequency': 1}, {'name': '@SarahPalinUSA', 'frequency': 2}, {'name': '@bobvanderplaats', 'frequency': 1}, {'name': '@Macys', 'frequency': 1}, {'name': '@MichaelCohen212', 'frequency': 2}, {'name': '@BarbaraJWalters', 'frequency': 8}, {'name': '@JohnLegere', 'frequency': 2}, {'name': '@TMobile', 'frequency': 2}]",174
134,"[{'name': '@OANN', 'frequency': 4}, {'name': '@nytimes', 'frequency': 8}, {'name': '@washingtonpost', 'frequency': 1}, {'name': '@CNN', 'frequency': 2}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@foxandfriends', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 9}, {'name': '@WSJ', 'frequency': 2}, {'name': '@AnnCoulter', 'frequency': 1}, {'name': '@GOP', 'frequency': 3}, {'name': '@realDonaldTrump', 'frequency': 29}, {'name': '@ABC', 'frequency': 1}, {'name': '@', 'frequency': 62}, {'name': '@Morning', 'frequency': 5}, {'name': '@FoxNewsSunday', 'frequency': 1}, {'name': '@Mike', 'frequency': 1}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@morningmika', 'frequency': 1}, {'name': '@Trump', 'frequency': 1}, {'name': '@greta', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 3}, {'name': '@AP', 'frequency': 3}, {'name': '@GStephanopoulos', 'frequency': 1}, {'name': '@J', 'frequency': 4}, {'name': '@The', 'frequency': 4}, {'name': '@David', 'frequency': 2}, {'name': '@CNNPolitics', 'frequency': 2}, {'name': '@Macys', 'frequency': 2}, {'name': '@MichaelCohen212', 'frequency': 1}, {'name': '@BarbaraJWalters', 'frequency': 1}]",158
135,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@washingtonpost', 'frequency': 1}, {'name': '@CNN', 'frequency': 14}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@BreitbartNews', 'frequency': 1}, {'name': '@NBCNews', 'frequency': 1}, {'name': '@EricTrump', 'frequency': 1}, {'name': '@AnnCoulter', 'frequency': 1}, {'name': '@thehill', 'frequency': 1}, {'name': '@GOP', 'frequency': 4}, {'name': '@realDonaldTrump', 'frequency': 38}, {'name': '@ABC', 'frequency': 2}, {'name': '@DiamondandSilk', 'frequency': 2}, {'name': '@NBC', 'frequency': 1}, {'name': '@', 'frequency': 71}, {'name': '@Morning', 'frequency': 1}, {'name': '@chucktodd', 'frequency': 3}, {'name': '@DanScavino', 'frequency': 4}, {'name': '@Mike', 'frequency': 1}, {'name': '@MarkHalperin', 'frequency': 2}, {'name': '@meetthepress', 'frequency': 2}, {'name': '@ThisWeekABC', 'frequency': 2}, {'name': '@J', 'frequency': 4}, {'name': '@politico', 'frequency': 1}, {'name': '@CNNPolitics', 'frequency': 3}, {'name': '@Macys', 'frequency': 1}, {'name': '@MichaelCohen212', 'frequency': 1}, {'name': '@DailyCaller', 'frequency': 2}, {'name': '@Chris', 'frequency': 1}, {'name': '@Citizens', 'frequency': 1}]",173
136,"[{'name': '@OANN', 'frequency': 1}, {'name': '@nytimes', 'frequency': 4}, {'name': '@washingtonpost', 'frequency': 4}, {'name': '@CNN', 'frequency': 22}, {'name': '@seanhannity', 'frequency': 2}, {'name': '@foxandfriends', 'frequency': 2}, {'name': '@SeanHannity', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 7}, {'name': '@Netanyahu', 'frequency': 1}, {'name': '@FrankLuntz', 'frequency': 1}, {'name': '@WSJ', 'frequency': 2}, {'name': '@thehill', 'frequency': 1}, {'name': '@GOP', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 25}, {'name': '@jaketapper', 'frequency': 2}, {'name': '@CBSNews', 'frequency': 1}, {'name': '@ABC', 'frequency': 1}, {'name': '@', 'frequency': 88}, {'name': '@Morning', 'frequency': 2}, {'name': '@oreillyfactor', 'frequency': 3}, {'name': '@chucktodd', 'frequency': 2}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@FoxNewsSunday', 'frequency': 1}, {'name': '@donlemon', 'frequency': 6}, {'name': '@Trump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 3}, {'name': '@meetthepress', 'frequency': 1}, {'name': '@AP', 'frequency': 1}, {'name': '@tedcruz', 'frequency': 2}, {'name': '@J', 'frequency': 11}, {'name': '@The', 'frequency': 2}, {'name': '@BornToBeGOP', 'frequency': 1}, {'name': '@JebBush', 'frequency': 2}, {'name': '@TIME', 'frequency': 2}, {'name': '@JenniferJJacobs', 'frequency': 2}, {'name': '@FoxNewsInsider', 'frequency': 1}, {'name': '@BarbaraJWalters', 'frequency': 2}]",213
137,"[{'name': '@washingtonpost', 'frequency': 1}, {'name': '@CNN', 'frequency': 12}, {'name': '@seanhannity', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 10}, {'name': '@LindseyGrahamSC', 'frequency': 3}, {'name': '@FrankLuntz', 'frequency': 1}, {'name': '@AnnCoulter', 'frequency': 2}, {'name': '@TeamCavuto', 'frequency': 1}, {'name': '@foxnews', 'frequency': 1}, {'name': '@thehill', 'frequency': 1}, {'name': '@DRUDGE', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 22}, {'name': '@jaketapper', 'frequency': 6}, {'name': '@ABC', 'frequency': 4}, {'name': '@mike', 'frequency': 1}, {'name': '@', 'frequency': 66}, {'name': '@Morning', 'frequency': 1}, {'name': '@oreillyfactor', 'frequency': 8}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@piersmorgan', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 5}, {'name': '@Trump', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 3}, {'name': '@MarkHalperin', 'frequency': 2}, {'name': '@andersoncooper', 'frequency': 1}, {'name': '@J', 'frequency': 6}, {'name': '@PeteRose', 'frequency': 1}, {'name': '@The', 'frequency': 1}, {'name': '@TrumpDoral', 'frequency': 1}, {'name': '@davidaxelrod', 'frequency': 1}, {'name': '@BornToBeGOP', 'frequency': 1}, {'name': '@JebBush', 'frequency': 3}, {'name': '@krauthammer', 'frequency': 2}, {'name': '@TIME', 'frequency': 1}]",173
138,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@washingtonpost', 'frequency': 1}, {'name': '@CNN', 'frequency': 9}, {'name': '@FoxNews', 'frequency': 6}, {'name': '@DRUDGE', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 12}, {'name': '@NBC', 'frequency': 2}, {'name': '@SpeakerRyan', 'frequency': 1}, {'name': '@', 'frequency': 54}, {'name': '@chucktodd', 'frequency': 3}, {'name': '@Trump', 'frequency': 2}, {'name': '@greta', 'frequency': 1}, {'name': '@KarlRove', 'frequency': 1}, {'name': '@meetthepress', 'frequency': 1}, {'name': '@tedcruz', 'frequency': 1}, {'name': '@GStephanopoulos', 'frequency': 1}, {'name': '@J', 'frequency': 15}, {'name': '@The', 'frequency': 2}, {'name': '@JebBush', 'frequency': 13}, {'name': '@MissUniverse', 'frequency': 1}, {'name': '@MichaelCohen212', 'frequency': 1}]",129
139,"[{'name': '@CNN', 'frequency': 1}, {'name': '@seanhannity', 'frequency': 3}, {'name': '@FoxNews', 'frequency': 4}, {'name': '@BretBaier', 'frequency': 1}, {'name': '@LindseyGrahamSC', 'frequency': 1}, {'name': '@foxnews', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 17}, {'name': '@', 'frequency': 51}, {'name': '@DonaldJTrumpJr', 'frequency': 1}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@ericbolling', 'frequency': 1}, {'name': '@kimguilfoyle', 'frequency': 1}, {'name': '@Trump', 'frequency': 1}, {'name': '@J', 'frequency': 11}, {'name': '@BornToBeGOP', 'frequency': 1}, {'name': '@JebBush', 'frequency': 10}, {'name': '@UnionLeader', 'frequency': 3}, {'name': '@ShawnJohnson', 'frequency': 1}]",110
140,"[{'name': '@washingtonpost', 'frequency': 2}, {'name': '@CNN', 'frequency': 2}, {'name': '@seanhannity', 'frequency': 3}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@EricTrump', 'frequency': 2}, {'name': '@thehill', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 19}, {'name': '@DiamondandSilk', 'frequency': 1}, {'name': '@', 'frequency': 46}, {'name': '@chucktodd', 'frequency': 1}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@RealDonaldTrump', 'frequency': 1}, {'name': '@piersmorgan', 'frequency': 1}, {'name': '@SenTedCruz', 'frequency': 1}, {'name': '@meetthepress', 'frequency': 1}, {'name': '@J', 'frequency': 6}, {'name': '@The', 'frequency': 1}, {'name': '@JebBush', 'frequency': 5}, {'name': '@krauthammer', 'frequency': 1}, {'name': '@UnionLeader', 'frequency': 4}, {'name': '@JonahNRO', 'frequency': 1}, {'name': '@Macys', 'frequency': 1}]",104
141,"[{'name': '@OANN', 'frequency': 1}, {'name': '@CNN', 'frequency': 2}, {'name': '@FoxNews', 'frequency': 3}, {'name': '@EricTrump', 'frequency': 2}, {'name': '@FrankLuntz', 'frequency': 1}, {'name': '@TeamCavuto', 'frequency': 1}, {'name': '@realDonaldTrump', 'frequency': 5}, {'name': '@GeraldoRivera', 'frequency': 2}, {'name': '@CBSNews', 'frequency': 2}, {'name': '@ABC', 'frequency': 2}, {'name': '@jimmyfallon', 'frequency': 1}, {'name': '@NBC', 'frequency': 2}, {'name': '@', 'frequency': 36}, {'name': '@IvankaTrump', 'frequency': 1}, {'name': '@oreillyfactor', 'frequency': 2}, {'name': '@TheBrodyFile', 'frequency': 1}, {'name': '@DonaldJTrumpJr', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 2}, {'name': '@donlemon', 'frequency': 1}, {'name': '@SenTedCruz', 'frequency': 1}, {'name': '@FallonTonight', 'frequency': 1}, {'name': '@ericbolling', 'frequency': 1}, {'name': '@greta', 'frequency': 1}, {'name': '@tedcruz', 'frequency': 1}, {'name': '@andersoncooper', 'frequency': 2}, {'name': '@ThisWeekABC', 'frequency': 1}, {'name': '@GStephanopoulos', 'frequency': 1}, {'name': '@J', 'frequency': 2}, {'name': '@The', 'frequency': 3}, {'name': '@stuartpstevens', 'frequency': 2}, {'name': '@UnionLeader', 'frequency': 1}]",85
142,"[{'name': '@nytimes', 'frequency': 1}, {'name': '@CNN', 'frequency': 1}, {'name': '@JudgeJeanine', 'frequency': 1}, {'name': '@AnnCoulter', 'frequency': 2}, {'name': '@realDonaldTrump', 'frequency': 6}, {'name': '@jaketapper', 'frequency': 1}, {'name': '@', 'frequency': 45}, {'name': '@IvankaTrump', 'frequency': 1}, {'name': '@TheBrodyFile', 'frequency': 2}, {'name': '@AC360', 'frequency': 1}, {'name': '@tedcruz', 'frequency': 2}, {'name': '@J', 'frequency': 6}, {'name': '@The', 'frequency': 3}, {'name': '@BornToBeGOP', 'frequency': 1}, {'name': '@JebBush', 'frequency': 3}, {'name': '@SarahPalinUSA', 'frequency': 4}, {'name': '@NRO', 'frequency': 3}, {'name': '@jacknicklaus', 'frequency': 1}, {'name': '@HowardStern', 'frequency': 1}]",85
143,"[{'name': '@CNN', 'frequency': 5}, {'name': '@MariaBartiromo', 'frequency': 1}, {'name': '@FoxNews', 'frequency': 5}, {'name': '@FoxBusiness', 'frequency': 2}, {'name': '@NBCNews', 'frequency': 2}, {'name': '@AnnCoulter', 'frequency': 1}, {'name': '@foxnews', 'frequency': 2}, {'name': '@DRUDGE', 'frequency': 2}, {'name': '@realDonaldTrump', 'frequency': 25}, {'name': '@GeraldoRivera', 'frequency': 1}, {'name': '@CBSNews', 'frequency': 2}, {'name': '@NBC', 'frequency': 2}, {'name': '@', 'frequency': 67}, {'name': '@Morning', 'frequency': 2}, {'name': '@oreillyfactor', 'frequency': 3}, {'name': '@DanScavino', 'frequency': 1}, {'name': '@HillaryClinton', 'frequency': 1}, {'name': '@megynkelly', 'frequency': 9}, {'name': '@SenTedCruz', 'frequency': 2}, {'name': '@JoeNBC', 'frequency': 1}, {'name': '@greta', 'frequency': 2}, {'name': '@meetthepress', 'frequency': 2}, {'name': '@tedcruz', 'frequency': 2}, {'name': '@GStephanopoulos', 'frequency': 1}, {'name': '@J', 'frequency': 3}, {'name': '@BornToBeGOP', 'frequency': 2}, {'name': '@David', 'frequency': 2}, {'name': '@bobvanderplaats', 'frequency': 6}, {'name': '@krauthammer', 'frequency': 1}, {'name': '@CNNPolitics', 'frequency': 1}, {'name': '@nbc', 'frequency': 1}, {'name': '@Chris', 'frequency': 1}]",160
